frequency,power
0.0,3.4201942697055075e-05
0.01666666666666662,0.00020480189307588956
0.03333333333333324,0.0002355397044177357
0.05000000000000039,0.00012356414082703514
0.06666666666666649,7.441623611707845e-05
0.0833333333333331,4.2609253362045236e-05
0.10000000000000078,3.12187357344235e-05
0.11666666666666703,2.419642679071475e-05
0.13333333333333297,1.9917442128440036e-05
0.149999999999999,1.899054071127966e-05
0.1666666666666662,1.601230389039522e-05
0.18333333333333268,1.3152522073883472e-05
0.20000000000000157,1.1353289725477228e-05
0.21666666666666762,1.212880384544311e-05
0.23333333333333406,1.2093939853672144e-05
0.25,9.712472757654736e-06
0.26666666666666594,7.489064983844251e-06
0.28333333333333216,6.639067605397345e-06
0.299999999999998,5.384688449468771e-06
0.31666666666666543,3.93624721236985e-06
0.3333333333333324,4.115006532742439e-06
0.3499999999999972,5.627219678290293e-06
0.36666666666666536,5.4259393914555295e-06
0.3833333333333342,4.174697413469451e-06
0.40000000000000313,3.5645456297944806e-06
0.41666666666666546,3.0164016072814073e-06
0.43333333333333524,3.0098791838580263e-06
0.4499999999999977,3.2596681722713056e-06
0.4666666666666681,3.206797658911298e-06
0.48333333333332884,3.078401366176887e-06
0.5,1.4612867657284543e-06
