frequency,power
0.0,18.04933299832656
0.01666666666666663,75.89181438470031
0.03333333333333326,62.842767382576014
0.05000000000000014,15.786017418283363
0.06666666666666651,4.35408239388671
0.08333333333333329,1.3891730745399757
0.10000000000000028,0.6151789908178377
0.11666666666666695,0.33089513771973816
0.13333333333333303,0.2539019207767019
0.14999999999999933,0.21117712452786397
0.16666666666666657,0.16201228774564325
0.1833333333333326,0.12196768769200497
0.20000000000000057,0.08399051960111847
0.21666666666666687,0.06931820132505323
0.2333333333333339,0.07085566889935567
0.25,0.06646071566379913
0.26666666666666605,0.05458819201953225
0.2833333333333327,0.04742779495823654
0.29999999999999866,0.044224994146626326
0.31666666666666743,0.046247858220830045
0.33333333333333315,0.04553684492148926
0.3499999999999995,0.04144894470528821
0.3666666666666652,0.047554731448560844
0.38333333333333497,0.05588393997676552
0.40000000000000113,0.055631543432435045
0.41666666666666774,0.06335912047736982
0.43333333333333374,0.07878343053650269
0.45000000000000184,0.10192724308192813
0.4666666666666678,0.15854280494254927
0.48333333333333406,0.23912059953313583
0.5,0.13927502587109766
