frequency,power
0.0,17.53526918119932
0.01666666666666662,82.12853702917869
0.03333333333333324,73.53916854907031
0.05000000000000039,19.22946400080813
0.06666666666666649,5.286237543916368
0.0833333333333331,1.809986836280374
0.10000000000000078,0.9040025399005118
0.11666666666666703,0.5244719534044241
0.13333333333333297,0.39160844569580544
0.149999999999999,0.319771470245585
0.1666666666666662,0.2630935377760579
0.18333333333333268,0.1982284671474493
0.20000000000000157,0.14118678793160747
0.21666666666666762,0.10450554767469453
0.23333333333333406,0.0951909226436272
0.25,0.08634557699318376
0.26666666666666594,0.07284058954069351
0.28333333333333216,0.07201706307506754
0.299999999999998,0.07282615821061392
0.31666666666666543,0.06981159582268787
0.3333333333333324,0.07961837489087954
0.3499999999999972,0.08306652191671081
0.36666666666666536,0.08233280609758027
0.3833333333333342,0.08287461495504257
0.40000000000000313,0.09411594389060442
0.41666666666666546,0.12205708893603265
0.43333333333333524,0.15363324794387437
0.4499999999999977,0.19630847263412157
0.4666666666666681,0.28921193102652054
0.48333333333332884,0.44209925135397293
0.5,0.26879587346350814
