frequency,power
0.0,0.0320782337710573
0.01666666666666662,0.16998640070962787
0.03333333333333324,0.19328941139514524
0.05000000000000036,0.08675418633364247
0.06666666666666649,0.03761442041445391
0.08333333333333286,0.02430691476387419
0.10000000000000071,0.018534434641891324
0.11666666666666702,0.013525592869830802
0.13333333333333297,0.008079883453385612
0.14999999999999905,0.00324148790886589
0.1666666666666657,0.003219543551563026
0.18333333333333224,0.0038351932564214403
0.20000000000000143,0.0033621512520641303
0.21666666666666753,0.0020848411740458177
0.23333333333333403,0.00105104923415959
0.25,0.0011119997060650975
0.26666666666666594,0.001508043305973609
0.2833333333333322,0.0012155639317295369
0.2999999999999981,0.0007284647696786327
0.3166666666666657,0.0004504582631349294
0.3333333333333314,0.0007814970964257757
0.3499999999999975,0.0008318821535267425
0.3666666666666645,0.00047326907775010037
0.383333333333335,0.0002196226527996374
0.40000000000000285,0.0001687878286137871
0.4166666666666663,0.0001730615193600935
0.43333333333333507,9.56971931905303e-05
0.44999999999999857,3.306955056697539e-05
0.46666666666666806,1.9279307425263275e-05
0.4833333333333297,9.35545734394421e-06
0.5,2.50598367949366e-06
