frequency,power
0.0,0.004165382149042196
0.016666666666666625,0.027199821513177416
0.03333333333333325,0.03589881327410111
0.0500000000000003,0.022359645428662648
0.0666666666666665,0.013034469157802122
0.08333333333333297,0.008712484211656485
0.1000000000000006,0.006341262420958973
0.11666666666666699,0.005535965474790277
0.133333333333333,0.004657974765540763
0.14999999999999913,0.003528216173039616
0.16666666666666594,0.002748242776228615
0.18333333333333188,0.002303874570765932
0.2000000000000012,0.0021999398272131094
0.21666666666666734,0.0019139901527874615
0.23333333333333398,0.0016601111917786335
0.25,0.0016075118001081645
0.266666666666666,0.0012145063006729778
0.2833333333333323,0.0010783724748572893
0.29999999999999827,0.0009288080869146117
0.31666666666666615,0.0008226917121452403
0.33333333333333187,0.0008897001154169294
0.34999999999999803,0.0008287833095055766
0.36666666666666375,0.0007623409832348469
0.38333333333333636,0.0008676081784426885
0.4000000000000024,0.0009003461243866774
0.4166666666666679,0.0007777008653005459
0.4333333333333347,0.0007214229416869672
0.4500000000000003,0.0007444245344942319
0.46666666666666795,0.0007396247731874435
0.4833333333333314,0.0007536942463529673
0.5,0.0003877250857827741
