frequency,power
0.0,11.612766146116495
0.016666666666666632,49.26342709494737
0.033333333333333263,35.427862189203346
0.050000000000000044,6.419477631778678
0.06666666666666653,1.4711259596602977
0.08333333333333348,0.5533022773789923
0.10000000000000009,0.25198978739325756
0.11666666666666692,0.13972325325468876
0.13333333333333305,0.08280841219869706
0.14999999999999947,0.05024391774042856
0.16666666666666696,0.036164928736996525
0.18333333333333302,0.025112675222881877
0.20000000000000018,0.01781998383469944
0.2166666666666666,0.014154316258076354
0.23333333333333384,0.011304923734397882
0.25,0.008709074644012674
0.2666666666666661,0.00656028470228418
0.2833333333333329,0.00517096354914659
0.29999999999999893,0.004171780738454321
0.3166666666666682,0.0035739092435021504
0.3333333333333339,0.0034775839395066294
0.3500000000000003,0.003365589312089697
0.36666666666666603,0.0030462754034281466
0.38333333333333414,0.0026872308272386045
0.40000000000000036,0.002410996431798011
0.41666666666666713,0.002195819624759095
0.4333333333333332,0.0018485206386137242
0.4500000000000017,0.0018350355457045007
0.4666666666666677,0.0020490377973042396
0.483333333333334,0.002221379426462673
0.5,0.0011543075985850151
