frequency,power
0.0,0.011299874805323311
0.01666666666666663,0.04393949608812125
0.03333333333333326,0.04159701089466899
0.050000000000000204,0.016200996462700124
0.06666666666666651,0.0291819595120847
0.08333333333333316,0.03861475809525637
0.10000000000000041,0.05295444107409121
0.11666666666666696,0.10790536777600977
0.13333333333333303,0.06331848127489087
0.14999999999999925,0.013259708948276846
0.16666666666666632,0.008103588961306949
0.18333333333333232,0.009665570803090518
0.20000000000000082,0.009304568616412249
0.21666666666666706,0.0071390004139037415
0.23333333333333392,0.006806552646258238
0.25,0.003503664381550387
0.26666666666666605,0.0016048640987518061
0.28333333333333255,0.0016545335678405087
0.2999999999999985,0.0012743808349487647
0.31666666666666693,0.0017223482191617838
0.33333333333333265,0.002636913795174263
0.3499999999999989,0.003064617126864647
0.36666666666666464,0.002699142454551545
0.3833333333333355,0.0039014684928804213
0.40000000000000163,0.004707991768399189
0.41666666666666813,0.002808135646484865
0.4333333333333341,0.0008759626811881881
0.45000000000000195,0.0008527177532883461
0.46666666666666784,0.0010079563388573178
0.483333333333334,0.0009862850784423736
0.5,0.0006793568033534703
