frequency,power
0.0,0.035419000230653364
0.01666666666666663,0.1832186514829376
0.03333333333333326,0.25146157626679694
0.05000000000000011,0.14466239063850855
0.06666666666666651,0.06764258931158444
0.08333333333333336,0.07357623958616799
0.10000000000000021,0.05390284317611767
0.11666666666666693,0.027667550947690606
0.13333333333333303,0.02894775428473678
0.14999999999999938,0.021508544404184517
0.1666666666666667,0.016637079973244547
0.18333333333333277,0.012866709049213295
0.20000000000000043,0.012048902571834445
0.21666666666666679,0.010536479691396532
0.23333333333333386,0.008745127842745939
0.25,0.008131993248802366
0.26666666666666605,0.00856059091532161
0.28333333333333277,0.006662456263422894
0.29999999999999877,0.0055527512746733265
0.3166666666666677,0.004166949403436279
0.3333333333333334,0.002876787522897621
0.3499999999999998,0.0027258475765664773
0.36666666666666553,0.0029214713923820723
0.3833333333333347,0.0022037946370171003
0.40000000000000085,0.002693212717095243
0.4166666666666675,0.0025199773246246176
0.43333333333333357,0.002036218772008921
0.45000000000000173,0.002192876877840973
0.46666666666666773,0.002127377701870784
0.483333333333334,0.0023336462867453054
0.5,0.001286037267757453
