frequency,power
0.0,0.05723541061142366
0.01666666666666662,0.2899788372040087
0.03333333333333324,0.34023785837175397
0.050000000000000364,0.12252862345216797
0.06666666666666649,0.05421487883494929
0.08333333333333288,0.03916292422214636
0.10000000000000073,0.02318113384229331
0.11666666666666702,0.0234739378309991
0.13333333333333297,0.014663874806427987
0.14999999999999902,0.008217412501689256
0.16666666666666577,0.008970548653834013
0.1833333333333323,0.008131978760980563
0.20000000000000145,0.0071351917726136735
0.21666666666666753,0.004898408326847148
0.23333333333333403,0.003092751858759926
0.25,0.004047152450622155
0.26666666666666594,0.0046065738683713315
0.2833333333333322,0.004896649070888524
0.29999999999999805,0.003285168974999955
0.31666666666666565,0.00156018687782856
0.33333333333333154,0.0015557365272712183
0.3499999999999975,0.0014589740822991497
0.3666666666666646,0.0007892070313866308
0.3833333333333349,0.00035803482511646774
0.4000000000000029,0.00019732368196620945
0.4166666666666662,0.00014864837840179238
0.43333333333333507,0.00016551047136552648
0.4499999999999984,0.00015074949959976403
0.46666666666666806,7.779524477102786e-05
0.48333333333332956,2.216873577333406e-05
0.5,3.0397812942156023e-06
