frequency,power
0.0,0.1342585853777655
0.01666666666666663,0.6188135737747761
0.03333333333333326,0.7284840746730532
0.05000000000000011,0.3332635798267082
0.06666666666666651,0.19334049970835054
0.08333333333333336,0.14538422041183965
0.10000000000000021,0.10447929290721512
0.11666666666666693,0.07695654571788087
0.13333333333333303,0.06862297680878396
0.14999999999999938,0.06393347701483587
0.1666666666666667,0.044537534698694474
0.18333333333333277,0.02430623851748665
0.20000000000000043,0.017526711371923624
0.21666666666666679,0.020832184810209355
0.23333333333333386,0.020839022286886836
0.25,0.01648501279600774
0.26666666666666605,0.014944906920392454
0.28333333333333277,0.016413877132380034
0.29999999999999877,0.012506724432321406
0.3166666666666677,0.005767955094474856
0.3333333333333334,0.002665004107294196
0.3499999999999998,0.0026770064399403307
0.36666666666666553,0.002547988282673251
0.3833333333333347,0.001925429546906514
0.40000000000000085,0.0014751945169797333
0.4166666666666675,0.0011029016506774777
0.43333333333333357,0.0007044199518411745
0.45000000000000173,0.0003564335251932488
0.46666666666666773,0.00014331726969542881
0.483333333333334,4.018781968927538e-05
0.5,5.220279942032486e-06
