frequency,power
0.0,0.02123047218920211
0.01666666666666662,0.16225677950121895
0.03333333333333324,0.22392060279563722
0.05000000000000036,0.11019600672692316
0.06666666666666649,0.04642274690642561
0.08333333333333286,0.03560795435935132
0.10000000000000071,0.03835436631612709
0.11666666666666702,0.031860249529761096
0.13333333333333297,0.014841885743146035
0.14999999999999905,0.002732883332285713
0.1666666666666657,0.0009345053102861714
0.18333333333333224,0.002640898675733914
0.20000000000000143,0.003661744121885424
0.21666666666666753,0.0031918123538430664
0.23333333333333403,0.0016716009697242632
0.25,0.0006454658429816199
0.26666666666666594,0.0004282206800543982
0.2833333333333322,0.00032062691786614926
0.2999999999999981,0.00017659829032582122
0.3166666666666657,0.00016325326218481805
0.3333333333333314,0.00029859859608343176
0.3499999999999975,0.0005433284447469918
0.3666666666666645,0.0008978609026838984
0.383333333333335,0.001076780313455303
0.40000000000000285,0.0007186505806204873
0.4166666666666663,0.00018691708902177504
0.43333333333333507,9.649584701218568e-05
0.44999999999999857,0.0003090598954585909
0.46666666666666806,0.00034583477930612614
0.4833333333333297,0.00018687340150174423
0.5,4.6878353478000614e-05
