frequency,power
0.0,0.05708422564087762
0.016666666666666625,0.3137762266310782
0.03333333333333325,0.514338470833009
0.05000000000000026,0.3342979970712718
0.0666666666666665,0.16449995314576468
0.08333333333333305,0.08028277866491611
0.10000000000000052,0.030422460841734732
0.11666666666666697,0.010209955970226527
0.133333333333333,0.0046978384985076746
0.14999999999999916,0.005909636304853656
0.1666666666666661,0.007910795374509564
0.18333333333333207,0.009004854815223331
0.20000000000000104,0.00887869920689814
0.21666666666666723,0.00728060912135915
0.23333333333333395,0.005708003412786289
0.25,0.004691815980341967
0.266666666666666,0.003476838205405911
0.28333333333333244,0.0027705031365408894
0.2999999999999983,0.002593152260825332
0.3166666666666665,0.002414562690846152
0.3333333333333322,0.002314248991942119
0.3499999999999984,0.001781062148028124
0.36666666666666414,0.0010563133649371893
0.383333333333336,0.0004828428754280794
0.4000000000000021,0.00025597539011083657
0.4166666666666685,0.0001624341418603036
0.43333333333333446,9.911130127398042e-05
0.4500000000000014,6.684634016248136e-05
0.4666666666666679,3.290588399229815e-05
0.48333333333333245,1.136379833725242e-05
0.5,1.7734584722842568e-06
