frequency,power
0.0,6.622707123882875e-05
0.016666666666666635,0.0003413840440863703
0.03333333333333327,0.00035564364600198156
0.04999999999999998,0.00025813330227102653
0.06666666666666654,0.0002431644364497752
0.08333333333333355,0.00023810469383312382
0.09999999999999996,0.00022073564138859656
0.11666666666666689,0.0002123115161494495
0.13333333333333308,0.0002123106563086159
0.14999999999999955,0.00020728467906085054
0.1666666666666671,0.00018661054615273404
0.18333333333333332,0.00016724038291832485
0.19999999999999993,0.0001623942038898678
0.21666666666666642,0.0001575607505277651
0.23333333333333378,0.00014170272490179555
0.25,0.00011343406359552941
0.26666666666666616,9.242511492004863e-05
0.28333333333333305,8.31197375635412e-05
0.2999999999999991,7.561237427310977e-05
0.31666666666666804,6.85930415710754e-05
0.3333333333333342,5.842129984515636e-05
0.3500000000000009,4.652301116248914e-05
0.36666666666666664,3.7724972597157285e-05
0.3833333333333336,3.0307469353831076e-05
0.39999999999999986,2.3082359740605628e-05
0.41666666666666674,1.845314366960233e-05
0.43333333333333285,1.2003529071629433e-05
0.4500000000000015,6.040478476526662e-06
0.46666666666666756,2.5376649367805575e-06
0.48333333333333395,8.536801101698081e-07
0.5,1.574516589199971e-07
