frequency,power
0.0,0.10665724873565169
0.016666666666666632,0.389502876782946
0.033333333333333263,0.2813071134129691
0.05000000000000006,0.06091729903746576
0.06666666666666653,0.022637067268916074
0.08333333333333345,0.013683362845051367
0.10000000000000012,0.012833330990544055
0.11666666666666692,0.014073535134008622
0.13333333333333305,0.012347794974115965
0.14999999999999944,0.007939564608780479
0.1666666666666669,0.004367385647225085
0.18333333333333296,0.004031791630566089
0.20000000000000023,0.005000722953447558
0.21666666666666665,0.0052437394523742265
0.23333333333333384,0.004941367024312201
0.25,0.004601262361422313
0.2666666666666661,0.003972947909181014
0.2833333333333329,0.003052260103340909
0.2999999999999989,0.002179004591436018
0.3166666666666681,0.00160231556720332
0.3333333333333338,0.0012693803866633603
0.3500000000000002,0.0009706427493534025
0.3666666666666659,0.00064069275162158
0.38333333333333425,0.0004313856572764177
0.40000000000000047,0.0002779817793761157
0.41666666666666724,0.00016335245180310257
0.4333333333333333,0.00010144712040909676
0.4500000000000017,5.326852948647311e-05
0.4666666666666677,2.380271841794758e-05
0.483333333333334,9.727405720794164e-06
0.5,2.26310436087458e-06
