frequency,power
0.0,0.003827109568671951
0.016666666666666632,0.017639759528222682
0.033333333333333263,0.016144264028800606
0.05000000000000003,0.005048405210252248
0.06666666666666653,0.003312444544717434
0.08333333333333351,0.0030701185632859436
0.10000000000000006,0.0027248857235169766
0.1166666666666669,0.0017152367375726655
0.13333333333333305,0.0011445385142012233
0.14999999999999947,0.0010116726998080775
0.16666666666666702,0.0006955964130791544
0.1833333333333331,0.0007539490029074672
0.20000000000000012,0.0010863771397125346
0.21666666666666656,0.000708887805507333
0.2333333333333338,0.0003458981158785414
0.25,0.0002930606453048767
0.2666666666666661,0.00022842281543688982
0.28333333333333294,0.00016856111656961262
0.29999999999999893,0.00011234020435201206
0.3166666666666682,8.278067478597211e-05
0.33333333333333404,0.00011923027537045233
0.3500000000000005,0.00015946228353251057
0.3666666666666662,0.0001282312800418324
0.383333333333334,7.915219602451105e-05
0.40000000000000024,6.394782972083669e-05
0.4166666666666671,6.505450450672571e-05
0.4333333333333331,6.6220000498432e-05
0.4500000000000016,5.565789051557683e-05
0.4666666666666676,4.961854288437717e-05
0.483333333333334,4.829483046244411e-05
0.5,2.3261785042676383e-05
