frequency,power
0.0,0.008014706539798609
0.016666666666666632,0.05335818725846094
0.033333333333333263,0.07598392398349609
0.050000000000000044,0.0345990629222155
0.06666666666666653,0.007851463315062765
0.08333333333333348,0.011365068975106163
0.10000000000000009,0.02309059393971624
0.11666666666666692,0.029305084905350835
0.13333333333333305,0.026924526326906912
0.14999999999999947,0.02566251347723779
0.16666666666666696,0.018083022196782948
0.18333333333333302,0.0065459183772129895
0.20000000000000018,0.003407906501708113
0.2166666666666666,0.0026137087368808135
0.23333333333333384,0.002675816995532796
0.25,0.002057331266378399
0.2666666666666661,0.0008740114357454383
0.2833333333333329,0.0010472127444852864
0.29999999999999893,0.0005196587798625913
0.3166666666666682,0.000733013054837267
0.3333333333333339,0.0014262241168323058
0.3500000000000003,0.001967747610001625
0.36666666666666603,0.001258714920238154
0.38333333333333414,0.00021843811019617112
0.40000000000000036,0.0015049959807081354
0.41666666666666713,0.0016373530940222453
0.4333333333333332,0.0008145942719386082
0.4500000000000017,0.0006008901483526666
0.4666666666666677,0.0005199315889715467
0.483333333333334,0.0005916980857457281
0.5,0.00028834788647308845
